image_id,prompt,caption,canonical_objects
177861,<CAPTION>,A group of people walking in the rain with umbrellas.,"person,umbrella"
326541,<CAPTION>,A group of people taking pictures with their cell phones.,"person,cell phone"
163314,<CAPTION>,A group of people walking down a street next to tall buildings.,person
407574,<CAPTION>,A bunch of bananas hanging from a tree.,banana
541123,<CAPTION>,A group of men playing a game of tennis on a court.,person
537812,<CAPTION>,A white toilet sitting next to a red bucket.,toilet
308587,<CAPTION>,A group of people flying kites over the ocean.,"person,kite"
493799,<CAPTION>,"A plate of food with meat, potatoes, carrots, and other vegetables.",carrot
366611,<CAPTION>,A brown and white dog chewing on a soccer ball.,"dog,sports ball"
388903,<CAPTION>,A woman talking on a cell phone next to a pile of apples.,"person,cell phone,apple"
219283,<CAPTION>,A teddy bear sitting in front of boxes of bananas.,"teddy bear,banana"
55150,<CAPTION>,Two children sitting on top of a pile of luggage.,"person,suitcase"
347664,<CAPTION>,A herd of cattle walking across a sandy beach.,cow
186422,<CAPTION>,A brown bear walking across a river next to rocks.,bear
519338,<CAPTION>,An old rusty train is sitting in the grass.,train
251065,<CAPTION>,A toilet with a black seat and a white tank.,toilet
158956,<CAPTION>,A woman in a red dress cutting a cake.,"person,cake"
446117,<CAPTION>,An orange sitting on top of a wooden bench.,"orange,bench"
492968,<CAPTION>,A man riding a snowboard down a snow covered slope.,"person,snowboard"
445675,<CAPTION>,A giraffe standing in front of a body of water.,giraffe
36660,<CAPTION>,A broken cell phone sitting on top of a wooden floor.,cell phone
396526,<CAPTION>,A dining room and living room are shown.,
345027,<CAPTION>,A motorcycle and a truck parked on the beach.,"motorcycle,truck"
8211,<CAPTION>,Two men sitting on chairs on the side of the street.,"person,chair"
105923,<CAPTION>,A statue of an elephant in the window of a building.,elephant
286908,<CAPTION>,A collage of photos showing different types of food.,
329614,<CAPTION>,A city street with cars and a double decker bus.,"car,bus"
162130,<CAPTION>,A wooden bench sitting in the middle of a field.,bench
104603,<CAPTION>,A black bear walking through a grassy field.,bear
234807,<CAPTION>,A group of horses standing on a lush green hillside.,horse
553731,<CAPTION>,A man dressed as a clown talking on a cell phone.,"person,cell phone"
360325,<CAPTION>,A herd of sheep standing next to each other.,sheep
240250,<CAPTION>,A woman sitting at a table with two plates of pizza.,"person,pizza"
539883,<CAPTION>,A flat screen TV sitting on top of a wooden bench.,"tv,bench"
436551,<CAPTION>,Two black swans swimming in a body of water.,
238039,<CAPTION>,A small goat walking down a dirt road.,
290248,<CAPTION>,A crowd of people walking down a street next to tall buildings.,person
194724,<CAPTION>,A pizza and a drink on a table.,pizza
17029,<CAPTION>,A dog jumping up to catch a red frisbee.,"dog,frisbee"
534673,<CAPTION>,A blue and white bus parked on a cobblestone street.,bus
456015,<CAPTION>,Four men are riding horses on the beach.,"person,horse"
437898,<CAPTION>,"A kitchen with a stove, refrigerator and sink.","refrigerator,sink"
17959,<CAPTION>,A group of kites that are in the air.,kite
14473,<CAPTION>,A train traveling down train tracks next to a lush green field.,train
147415,<CAPTION>,A person sitting in front of a laptop computer.,"person,laptop"
263463,<CAPTION>,A side view mirror of a car with a dog sticking its head out the window.,"car,dog"
85089,<CAPTION>,A group of people holding glasses of wine.,person
534664,<CAPTION>,A group of suitcases sitting on top of a shelf.,suitcase
253433,<CAPTION>,A teddy bear wearing a mask and a bow tie.,"teddy bear,tie"
520009,<CAPTION>,A large building with a clock tower in the background.,clock
559547,<CAPTION>,A black and white photo of three baseball players.,
378284,<CAPTION>,A pizza sitting on top of a wooden cutting board.,pizza
396863,<CAPTION>,A young girl riding a white horse next to a river.,"person,horse"
71756,<CAPTION>,Two black bears standing next to each other in the woods.,bear
390826,<CAPTION>,A man is holding a bottle of milk to a panda bear.,"person,bottle,bear"
443498,<CAPTION>,A bus is parked in a parking garage.,bus
370677,<CAPTION>,Three women standing in front of a display of donuts.,"person,donut"
4495,<CAPTION>,"A living room with a couch, chair and television.","couch,chair,tv"
465179,<CAPTION>,A woman brushing her teeth in a bathroom.,person
488270,<CAPTION>,A small plane is landing on a beach.,airplane
293324,<CAPTION>,A group of airplanes are parked at an airport.,airplane
173371,<CAPTION>,A table topped with white plates filled with food.,
299720,<CAPTION>,A giraffe peeking its head through a wooden pole.,giraffe
6894,<CAPTION>,A man is smiling as he pets an elephant.,"person,elephant"
321214,<CAPTION>,A young boy eating a piece of cake.,"person,cake"
6763,<CAPTION>,A man and a woman sitting at a table.,person
489305,<CAPTION>,A person holding two bowls of fruit on a table.,"person,bowl"
54628,<CAPTION>,A three tiered cake sitting on top of a table.,cake
352491,<CAPTION>,A passenger train pulling into a train station.,train
269942,<CAPTION>,A green traffic light hanging over a street.,traffic light
328959,<CAPTION>,A bathroom with a toilet and a walk in shower.,toilet
343803,<CAPTION>,A young man is throwing a frisbee in a park.,"person,frisbee"
335450,<CAPTION>,Two horses standing in a field behind a wire fence.,horse
359833,<CAPTION>,A young boy reaching for a bag of apples.,"person,apple"
154358,<CAPTION>,A woman sitting in a red chair in a living room.,"person,chair"
525322,<CAPTION>,Two airplanes flying in the sky with smoke coming out of them.,airplane
458663,<CAPTION>,"A kitchen with a sink, stove, dishwasher, and a dining room table.",sink
263966,<CAPTION>,A brown horse standing next to a wooden fence.,horse
496571,<CAPTION>,A man sitting at a table eating food.,person
370900,<CAPTION>,A group of teddy bears wearing tiaras on top of a table.,teddy bear
274272,<CAPTION>,A red bus driving down a street next to a tall building.,bus
231747,<CAPTION>,A display case filled with lots of baseball memorabilia.,
343934,<CAPTION>,A blue motorcycle parked in front of a wall covered in graffiti.,motorcycle
441247,<CAPTION>,A woman and a man in a kitchen preparing food.,person
343453,<CAPTION>,A woman standing on skis in the snow.,"person,skis"
393282,<CAPTION>,Two giraffes standing in a field with trees in the background.,giraffe
407943,<CAPTION>,A person holding an umbrella in the dark.,"person,umbrella"
288391,<CAPTION>,A cell phone hanging from the side of a building.,cell phone
145591,<CAPTION>,A clock in front of a palm tree and a tall building.,clock
562843,<CAPTION>,"A cup of coffee, a cell phone, and a pair of scissors on a table.","cup,cell phone,scissors"
122606,<CAPTION>,A white bus parked on the side of a street.,bus
206831,<CAPTION>,A dog laying in the grass with a toy in its mouth.,dog
472046,<CAPTION>,A kitchen with a stove top oven next to a sink.,"oven,sink"
46804,<CAPTION>,A sheep standing in a grassy field next to a stone wall.,sheep
366199,<CAPTION>,A cat hiding under a white blanket on a bed.,"cat,bed"
279887,<CAPTION>,A motorcycle with a leather seat in a showroom.,motorcycle
146667,<CAPTION>,A woman is putting something in a motor scooter.,person
503755,<CAPTION>,A woman holding a tennis racquet on a tennis court.,"person,tennis racket"
515445,<CAPTION>,A group of people standing on top of a beach.,person
367818,<CAPTION>,A woman in a cowboy hat standing next to a brown horse.,"person,horse"
173383,<CAPTION>,A white and blue wedding cake on a table.,cake
495054,<CAPTION>,A Virgin Atlantic airplane is parked on the tarmac.,airplane
329827,<CAPTION>,A person skiing down a snow covered slope.,person
414510,<CAPTION>,A man sitting on the side of a road next to a bike.,"person,bicycle"
145781,<CAPTION>,A dog laying on the floor with a beer bottle in its mouth.,"dog,bottle"
24610,<CAPTION>,"A room with a desk, chair, bookshelf and a blue couch.","chair,couch"
281447,<CAPTION>,A brown horse standing in a field with mountains in the background.,horse
163258,<CAPTION>,"A bathroom with a toilet, sink and shower stall.","toilet,sink"
147729,<CAPTION>,A man taking a picture with his cell phone.,"person,cell phone"
526706,<CAPTION>,A group of cows standing on top of a grass covered field.,cow
21503,<CAPTION>,A white plate topped with crackers covered in cheese.,
376856,<CAPTION>,A tall brick clock tower with a clock on it's face.,clock
388056,<CAPTION>,A baseball player holding a bat on top of a field.,
468245,<CAPTION>,A bedroom with a bed and a ceiling fan.,bed
120572,<CAPTION>,A stone wall in front of an old church.,
347163,<CAPTION>,A stop sign with graffiti on it in front of a building.,stop sign
173799,<CAPTION>,Two men are standing in front of a herd of elephants.,"person,elephant"
294695,<CAPTION>,A group of people flying kites on a beach.,"person,kite"
479248,<CAPTION>,A living room with a flat screen TV on the wall.,tv
107554,<CAPTION>,A surfboard sitting on top of a wheelbarrow.,surfboard
431693,<CAPTION>,A man playing tennis on a tennis court.,person
567886,<CAPTION>,A person's feet and a teddy bear on the floor.,"person,teddy bear"
276804,<CAPTION>,A baseball game is being played at night.,
544811,<CAPTION>,Two birds flying over a body of water.,bird
365655,<CAPTION>,A red and white bus parked on the side of a road.,bus
222317,<CAPTION>,A dog laying on top of a couch covered in blankets.,"dog,couch"
161128,<CAPTION>,A street sign on a pole on the side of the road.,
10977,<CAPTION>,"A bathroom with a tub, toilet and sink.","toilet,sink"
6771,<CAPTION>,A woman dressed as Cleopatra talking on a cell phone.,"person,cell phone"
370478,<CAPTION>,A laptop computer sitting on top of a carpeted floor.,laptop
262895,<CAPTION>,An older man wearing a suit and tie.,"person,tie"
349594,<CAPTION>,A little boy holding a donut in his hands.,"person,donut"
417608,<CAPTION>,A sandwich cut in half on a plate.,sandwich
132931,<CAPTION>,A baseball player standing on a field next to another player.,
425221,<CAPTION>,An airplane is flying through the window of an airport.,airplane
369541,<CAPTION>,A dog in a blue shirt catching a red frisbee.,"dog,frisbee"
52507,<CAPTION>,A man holding a yellow surfboard walking into the ocean.,"person,surfboard"
126137,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
545007,<CAPTION>,A statue of a woman on top of a clock tower.,"person,clock"
47801,<CAPTION>,A man eating a piece of cake on a white plate.,"person,cake"
115898,<CAPTION>,A man in a wet suit riding a wave on a surfboard.,"person,surfboard"
412362,<CAPTION>,A man and two women standing next to each other.,person
90956,<CAPTION>,A person skiing down a snow covered slope.,person
32811,<CAPTION>,A bird is looking out a window at the water.,bird
199977,<CAPTION>,A biplane flying in the sky with smoke coming out of it.,
411817,<CAPTION>,A group of people playing a video game.,person
268729,<CAPTION>,A group of zebras are standing on some steps.,zebra
23937,<CAPTION>,A sheep laying in the grass next to a tree.,sheep
110359,<CAPTION>,An airplane is flying in the blue sky.,airplane
553094,<CAPTION>,A fighter jet flying through the air with smoke coming out of it.,airplane
486040,<CAPTION>,A desk with two laptops and a desk lamp.,laptop
220310,<CAPTION>,A teddy bear holding a heart in a trash can.,teddy bear
79014,<CAPTION>,A man looking through a mirror at an orange.,"person,orange"
575815,<CAPTION>,A pepperoni pizza sitting on top of a wooden cutting board.,pizza
14038,<CAPTION>,A living room filled with lots of balloons.,
45596,<CAPTION>,A view of a building from a window.,
303713,<CAPTION>,A man swinging a tennis racquet at a tennis ball.,"person,tennis racket,sports ball"
176701,<CAPTION>,A street sign on the side of the road.,
117425,<CAPTION>,A young boy standing in front of a cupcake with a lit candle.,person
133244,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
179487,<CAPTION>,A woman in a white dress playing a game of tennis.,person
84674,<CAPTION>,A woman holding a baby while standing next to a boy.,person
277020,<CAPTION>,A waiter serving food to a man at a restaurant.,person
286523,<CAPTION>,A man talking on a cell phone while wearing a red hat.,"person,cell phone"
516916,<CAPTION>,A desk with several computers and a phone on it.,cell phone
381971,<CAPTION>,A horse drawn carriage on a city street.,horse
135902,<CAPTION>,A red and yellow train pulling into a train station.,train
318138,<CAPTION>,A woman holding a Nintendo Wii game controller.,person
107226,<CAPTION>,A man riding a bike pulled by a dog.,"person,bicycle,dog"
485844,<CAPTION>,A woman in a kitchen preparing food on a plate.,person
214205,<CAPTION>,A plane flying in the sky with the moon in the background.,airplane
41888,<CAPTION>,Three birds walking in a dry grassy field.,bird
511453,<CAPTION>,A pizza with cheese and french fries on a plate.,pizza
223789,<CAPTION>,A bathroom sink with rose petals on it.,sink
459757,<CAPTION>,A giraffe standing in the middle of a lush green field.,giraffe
509008,<CAPTION>,A yellow and pink school bus parked in a field.,bus
451150,<CAPTION>,A box filled with six different flavored donuts.,donut
125211,<CAPTION>,A zebra standing in a grassy field next to a tree.,zebra
226662,<CAPTION>,A black and white photo of a motorcycle parked on the street.,motorcycle
129062,<CAPTION>,A restaurant with a neon sign on the front of it.,
28449,<CAPTION>,A herd of elephants standing on a dirt road.,elephant
343561,<CAPTION>,A group of men riding bikes down a street.,"person,bicycle"
176634,<CAPTION>,A zebra standing next to a cactus in a field.,zebra
525083,<CAPTION>,A kitchen and living room in a house.,
497344,<CAPTION>,A baby holding a cell phone to his ear while using a laptop.,"cell phone,laptop"
430073,<CAPTION>,A white cow standing in the middle of a street.,cow
438907,<CAPTION>,A boy watching another boy do a skateboard trick.,"person,skateboard"
144114,<CAPTION>,A man flying a small red and white airplane.,"person,airplane"
132622,<CAPTION>,A large brown bear walking through a lush green field.,bear
391375,<CAPTION>,A woman sitting on a bench in front of a stone wall.,"person,bench"
172856,<CAPTION>,A stop sign with two street signs on top of it.,stop sign
378673,<CAPTION>,A skateboarder doing a trick in the air at a skate park.,
154004,<CAPTION>,A group of people sitting and standing on a beach.,person
524280,<CAPTION>,A close up of a cat's face with a tree in the background.,cat
64718,<CAPTION>,A man hitting a tennis ball with a tennis racquet.,"person,sports ball,tennis racket"
311190,<CAPTION>,A brown dog wearing a brown cowboy hat.,dog
577959,<CAPTION>,A man flying a kite on the beach.,"person,kite"
199055,<CAPTION>,A man in a red vest riding a skateboard.,"person,skateboard"
231822,<CAPTION>,"A tray with two hamburgers, macaroni and cheese, and a side of fruit.",
413404,<CAPTION>,A couple of people walking through a park.,person
447342,<CAPTION>,A trolley and a bus on a city street.,bus
326542,<CAPTION>,A man riding skis down the side of a snow covered slope.,"person,skis"
558114,<CAPTION>,A coach walking on a basketball court with his team.,
67213,<CAPTION>,A dog jumping into a pool while people watch.,"dog,person"
577149,<CAPTION>,Four zebras are standing on a dirt road.,zebra
21465,<CAPTION>,A blue shelf with a vase on top of it.,vase
276055,<CAPTION>,A woman holding a carrot and a glass of water.,"person,carrot"
509824,<CAPTION>,A living room with a couch and a coffee table.,couch
379332,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
384468,<CAPTION>,Three people are riding on the back of an elephant.,"person,elephant"
565607,<CAPTION>,A fire hydrant in a garden filled with colorful flowers.,fire hydrant
512985,<CAPTION>,A man holding a surfboard on a beach.,"person,surfboard"
116208,<CAPTION>,A pizza sitting on top of a pan on a table.,pizza
16010,<CAPTION>,A herd of animals grazing on a lush green field.,
287874,<CAPTION>,A train pulling into a train station with people waiting on the platform.,"train,person"
136033,<CAPTION>,"A bathroom with a sink, mirror and hand dryers.",sink
234413,<CAPTION>,A white toilet sitting in a bathroom next to a shower.,toilet
187734,<CAPTION>,A group of people standing around a tennis court.,person
396729,<CAPTION>,A cell phone sitting on top of a book.,"cell phone,book"
260470,<CAPTION>,A bakery counter filled with lots of cakes and pastries.,cake
259690,<CAPTION>,A man helping a boy in a wheelchair with a baseball bat.,"person,baseball bat"
140929,<CAPTION>,A black and white clock hanging from the side of a building.,clock
213593,<CAPTION>,A stop sign on a city street at night.,stop sign
260261,<CAPTION>,A man standing next to a truck filled with lots of fruit.,"person,truck"
483050,<CAPTION>,A bed with white pillows and a wooden headboard.,bed
554838,<CAPTION>,A refrigerator with cereal and juice on top of it.,refrigerator
459195,<CAPTION>,Three people sitting on a log in the woods.,person
434247,<CAPTION>,A group of people riding horses on a beach.,"person,horse"
537053,<CAPTION>,A giraffe standing in a grassy field with trees in the background.,giraffe
159282,<CAPTION>,A vase filled with yellow flowers sitting on top of a table.,vase
211120,<CAPTION>,Three teddy bears sitting on a blanket with plates.,teddy bear
74457,<CAPTION>,A man holding a paddle and a surfboard on a beach.,"person,surfboard"
158660,<CAPTION>,Two bowls of bananas and apples on a counter.,"bowl,banana,apple"
172649,<CAPTION>,A man riding a skateboard up the side of a ramp.,"person,skateboard"
89296,<CAPTION>,A man in a batting cage swinging a bat.,person
390301,<CAPTION>,A fire hydrant is covered in ice and water.,fire hydrant
111086,<CAPTION>,A group of cars parked in front of a cruise ship.,"car,boat"
551304,<CAPTION>,A fancy toilet is sitting on a brown counter.,toilet
248631,<CAPTION>,A laptop computer sitting on top of a white table.,laptop
520301,<CAPTION>,A dog looking out the window of a car.,"dog,car"
76261,<CAPTION>,Two birds flying in the sky with mountains in the background.,bird
194716,<CAPTION>,A woman holding a baby and a cell phone.,"person,cell phone"
181816,<CAPTION>,A statue of a man sitting on top of a bench.,"person,bench"
434996,<CAPTION>,A cat laying on a bed surrounded by stuffed animals.,"cat,bed"
140583,<CAPTION>,A herd of sheep walking down a mountain road.,sheep
457559,<CAPTION>,A group of young men playing a game of soccer.,person
349860,<CAPTION>,A man flying through the air while riding a skateboard.,"person,skateboard"
441491,<CAPTION>,Three women are eating a piece of pizza.,"person,pizza"
283268,<CAPTION>,A person holding a plastic hot dog on a plate.,"person,hot dog"
41488,<CAPTION>,A green highway sign that says no trucks on it.,truck
114907,<CAPTION>,A woman standing next to a cow in front of a crowd.,"person,cow"
492758,<CAPTION>,A living room filled with furniture and a walker.,
264335,<CAPTION>,A large bird flying through a blue sky.,bird
264441,<CAPTION>,A fluffy white cat sleeping on a black chair.,"cat,chair"
356968,<CAPTION>,A brown horse with a blonde mane walking in a field.,horse
280930,<CAPTION>,A young girl holding a tray of food in a kitchen.,person
21839,<CAPTION>,A man crossing the street at a traffic light.,"person,traffic light"
55072,<CAPTION>,A giraffe standing in a field next to a bush.,giraffe
331569,<CAPTION>,A glass of strawberry milkshake and two strawberries on a plate.,
256195,<CAPTION>,A red train traveling down train tracks under a bridge.,train
200839,<CAPTION>,A library bus is parked on the side of the road.,bus
224724,<CAPTION>,A woman is walking down the sidewalk in front of a building.,person
158744,<CAPTION>,A man walking down a street next to a white couch.,"person,couch"
164363,<CAPTION>,A clock with roman numerals on the face of it.,clock
140286,<CAPTION>,A white horse drawn carriage parked in front of a building.,horse
20571,<CAPTION>,A couple of boats docked at a dock in the water.,boat
435880,<CAPTION>,A refrigerator freezer sitting next to a freezer in a kitchen.,refrigerator
16451,<CAPTION>,"A beach with surfboards, towels, chairs and an umbrella.","surfboard,chair,umbrella"
457078,<CAPTION>,A room with a large poster of a mummy on the wall.,
5001,<CAPTION>,A group of people standing around a ribbon cutting.,person
239041,<CAPTION>,A bathroom with purple walls and a large mirror.,
310980,<CAPTION>,A teddy bear sitting in front of a laptop computer.,"teddy bear,laptop"
476215,<CAPTION>,A man standing next to two horses in a field.,"person,horse"
38576,<CAPTION>,A desktop computer sitting on top of a desk.,
98853,<CAPTION>,A tennis player is jumping in the air to hit the ball.,
44279,<CAPTION>,Two men in a kitchen preparing food.,person
79969,<CAPTION>,A man swinging a tennis racquet on a tennis court.,"person,tennis racket"
257370,<CAPTION>,Two people playing a game on the Nintendo Wii.,person
244833,<CAPTION>,A yellow and a green motorcycle are parked in front of an audience.,motorcycle
194506,<CAPTION>,Two bears playing in the water with each other.,bear
169169,<CAPTION>,A city street with a couple of green banners hanging from a pole.,
181859,<CAPTION>,A cat curled up in a bathroom sink.,"cat,sink"
5529,<CAPTION>,A man skiing down a snow covered slope.,person
145020,<CAPTION>,A Donald Duck standing next to a Christmas tree.,
470173,<CAPTION>,A statue of a woman holding a pot in a garden.,person
239274,<CAPTION>,A large boat with people on it in the water.,"boat,person"
558558,<CAPTION>,A blurry picture of a street at night.,
390902,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
104803,<CAPTION>,A toilet with a glittery toilet seat cover.,toilet
105335,<CAPTION>,"A bowl of stew with carrots, potatoes, onions and other vegetables.","bowl,carrot"
457262,<CAPTION>,A couple of bananas sitting on a table next to a coin.,banana
30213,<CAPTION>,A kitchen filled with appliances and a table.,
5037,<CAPTION>,A bus that is driving down the street.,bus
156924,<CAPTION>,A man and a woman are playing a video game.,person
520324,<CAPTION>,A small plane sitting on top of an airport tarmac.,airplane
153782,<CAPTION>,A large building with a clock tower and a street light.,clock
17905,<CAPTION>,A man standing next to a traffic light.,"person,traffic light"
269866,<CAPTION>,A microwave oven sitting on top of a counter.,"microwave,oven"
550714,<CAPTION>,A young girl is eating a banana outside.,"person,banana"
25181,<CAPTION>,A train station with a sign that says La Spezia Centrale.,train
18519,<CAPTION>,A man riding a skateboard up the side of a ramp.,"person,skateboard"
435206,<CAPTION>,A group of people standing on a beach next to a river.,person
48396,<CAPTION>,A woman holding a knife next to a boy.,"person,knife"
383337,<CAPTION>,A person reaching for a box of glazed donuts.,"person,donut"
517687,<CAPTION>,Two Nokia cell phones sitting next to each other on a table.,cell phone
269113,<CAPTION>,Three dogs are running around in the grass.,dog
521540,<CAPTION>,"A plate with a banana, peanut butter, sugar and cookies.",banana
579900,<CAPTION>,"A pizza with broccoli, artichokes, tomatoes and cheese on a yellow plate.","pizza,broccoli"
368982,<CAPTION>,A pair of scissors and a package of tape on a table.,scissors
323799,<CAPTION>,A group of people standing in a field with frisbees.,"person,frisbee"
502136,<CAPTION>,An old building with a blue door and two vases with flowers.,vase
462371,<CAPTION>,A group of people standing around a table cutting a cake.,"person,cake"
323151,<CAPTION>,A pizza sitting on top of a white plate.,pizza
518326,<CAPTION>,A man in an orange vest standing next to a bed with a giant head on it.,"person,orange,bed"
216636,<CAPTION>,A piece of cake sitting next to a lit candle.,cake
330554,<CAPTION>,A blender sitting on top of a kitchen counter.,
287291,<CAPTION>,A city street filled with lots of traffic and pedestrians.,person
133778,<CAPTION>,A cow is feeding a calf in a field.,cow
532690,<CAPTION>,A woman with glasses is playing a video game.,person
525155,<CAPTION>,A man carrying a sheep over his shoulder.,"person,sheep"
125572,<CAPTION>,A woman riding a bike in front of Big Ben.,"person,bicycle"
437331,<CAPTION>,A man riding a wave on top of a surfboard.,"person,surfboard"
313454,<CAPTION>,A man standing at a podium giving a speech.,person
149622,<CAPTION>,Two owls sitting on a branch in a tree.,
539445,<CAPTION>,A red train traveling down train tracks under a cloudy sky.,train
338901,<CAPTION>,A dog is laying on a couch with a blanket.,"dog,couch"
308476,<CAPTION>,A polar bear standing on top of a rock.,bear
227686,<CAPTION>,A horse with a harness in the woods.,horse
112798,<CAPTION>,A cat laying on top of a desk next to a laptop computer.,"cat,laptop"
26564,<CAPTION>,"A computer desk with a monitor, keyboard, mouse and laptop.","keyboard,mouse,laptop"
399462,<CAPTION>,A young girl running with a kite in a field.,"person,kite"
82812,<CAPTION>,A group of people waiting for a train at a station.,"person,train"
122927,<CAPTION>,A couple of birds that are standing in the grass.,bird
306136,<CAPTION>,A white bus parked in front of an Apple store.,"bus,apple"
49269,<CAPTION>,A dog and a horse standing in a field.,"dog,horse"
285788,<CAPTION>,Two giraffes and an ostrich in a zoo enclosure.,giraffe
16958,<CAPTION>,"A living room with a fireplace, desk, chair and cabinet.",chair
580294,<CAPTION>,A woman is cooking eggs on the stove.,person
212226,<CAPTION>,A woman is smiling in the reflection of a mirror.,person
545594,<CAPTION>,A person with a backpack on a bus.,"person,backpack,bus"
351096,<CAPTION>,A person holding a pair of scissors over a camera.,"person,scissors"
68765,<CAPTION>,A computer keyboard and mouse sitting on a desk.,"keyboard,mouse"
228981,<CAPTION>,Three different types of electronic devices on a table.,
224119,<CAPTION>,A group of people sitting in an airplane.,"person,airplane"
127955,<CAPTION>,Two brown bears are playing in the water.,bear
104612,<CAPTION>,A plate of stir fry with broccoli and noodles.,broccoli
333697,<CAPTION>,Two street signs on the side of a building.,
357742,<CAPTION>,A skier is going down a snowy hill.,
343218,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
440475,<CAPTION>,A living room filled with furniture and a flat screen TV.,tv
516038,<CAPTION>,A baseball player pitching a ball on top of a field.,
249025,<CAPTION>,A vase filled with water and a yellow rose.,vase
170739,<CAPTION>,A group of elephants standing next to each other.,elephant
187055,<CAPTION>,A man and two girls playing tennis on a court.,person
203580,<CAPTION>,A picnic table with a rainbow colored umbrella in front of a pink building.,umbrella
565012,<CAPTION>,A city street at night with traffic lights and street lights.,traffic light
331075,<CAPTION>,A wet dog walking on the beach with its tongue out.,dog
289417,<CAPTION>,A young boy riding skis down a snow covered slope.,"person,skis"
7088,<CAPTION>,A little girl holding an umbrella in the rain.,"person,umbrella"
455448,<CAPTION>,A person holding a cupcake with chocolate frosting and sprinkles.,person
70774,<CAPTION>,A motorcycle with several bicycles on the back of it.,"motorcycle,bicycle"
581615,<CAPTION>,A urinal in a public restroom with two urinals on either side.,
494759,<CAPTION>,Two people flying a kite on the beach.,"person,kite"
334521,<CAPTION>,Two giraffes in an enclosure with a bird in the background.,"giraffe,bird"
474786,<CAPTION>,A bathroom mirror with a flat screen TV in it.,tv
